,ReportDateTime,Country,Indicator,FullName,Period,Value
6033,2015-12-01 05:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Oct),2015-10-01 00:00:00,10.7
6034,2015-12-03 01:30:00,France,Unemployment Rate,French Unemployment Rate (Q3),2015-07-01 00:00:00,10.6
6036,2015-12-04 08:30:00,United States,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,5.0
6037,2015-12-04 08:30:00,Canada,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,7.1
6038,2015-12-08 03:00:00,Czechia,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,5.9
6040,2015-12-09 01:45:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Nov),2015-11-01 00:00:00,3.4
6041,2015-12-09 19:30:00,Australia,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,5.8
6042,2015-12-10 05:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Sep),2015-09-01 00:00:00,24.6
6043,2015-12-11 06:00:00,Italy,Unemployment Rate,Italian Quarterly Unemployment Rate,2015-11-01 00:00:00,11.7
6044,2015-12-14 02:00:00,Sweden,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,7.8
6045,2015-12-14 21:30:00,Singapore,Unemployment Rate,Unemployment Rate (Q3),2015-07-01 00:00:00,2.0
6046,2015-12-15 10:00:00,Peru,Unemployment Rate,Unemployment Rate,2015-11-01 00:00:00,5.8
6047,2015-12-15 18:00:00,Korea,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,3.4
6048,2015-12-16 04:30:00,United Kingdom,Unemployment Rate,Unemployment Rate (Oct),2015-10-01 00:00:00,5.2
6049,2015-12-17 01:30:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Nov),2015-11-01 00:00:00,6.8
6050,2015-12-17 03:30:00,Sweden,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,6.2
6051,2015-12-17 03:30:00,Hong Kong,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,3.3
6052,2015-12-17 05:00:00,Greece,Unemployment Rate,Greek Quarterly Unemployment Rate (Q3),2015-07-01 00:00:00,24.0
6053,2015-12-17 06:00:00,Brazil,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,7.5
6054,2015-12-17 08:00:00,Russia,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,5.8
6056,2015-12-21 19:30:00,Taiwan,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,3.84
6057,2015-12-22 02:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Nov),2015-11-01 00:00:00,9.2
6058,2015-12-22 23:00:00,Malaysia,Unemployment Rate,Unemployment Rate,2015-11-01 00:00:00,3.1
6059,2015-12-23 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,9.6
6060,2015-12-23 04:00:00,Norway,Unemployment Rate,Unemployment Rate (Oct),2015-10-01 00:00:00,4.6
6061,2015-12-24 09:00:00,Mexico,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,4.1
6063,2015-12-24 18:30:00,Japan,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,3.3
6064,2015-12-30 07:00:00,Chile,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,6.1
6065,2015-12-30 10:30:00,Colombia,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,7.3
6067,2016-01-04 03:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Dec),2015-12-01 00:00:00,10.6
6068,2016-01-05 03:00:00,Hungary,Unemployment Rate,Quarterly Unemployment Rate (Nov),2015-11-01 00:00:00,6.2
6069,2016-01-05 03:55:00,Germany,Unemployment Rate,German Unemployment Rate (Dec),2015-12-01 00:00:00,6.3
6070,2016-01-07 03:00:00,Denmark,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,3.7
6071,2016-01-07 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Nov),2015-11-01 00:00:00,11.3
6072,2016-01-07 05:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,10.5
6073,2016-01-07 05:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Oct),2016-10-01 00:00:00,24.5
6075,2016-01-08 01:45:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Dec),2015-12-01 00:00:00,3.4
6077,2016-01-08 08:30:00,United States,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,5.0
6078,2016-01-08 08:30:00,Canada,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,7.1
6079,2016-01-11 03:00:00,Czechia,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,6.2
6080,2016-01-12 18:00:00,Korea,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,3.4
6081,2016-01-13 02:00:00,Sweden,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,8.0
6082,2016-01-13 19:30:00,Australia,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,5.8
6083,2016-01-15 11:00:00,Peru,Unemployment Rate,Unemployment Rate,2015-12-01 00:00:00,5.7
6084,2016-01-19 03:30:00,Hong Kong,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,3.3
6085,2016-01-20 04:30:00,United Kingdom,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,5.1
6086,2016-01-21 01:30:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Dec),2015-12-01 00:00:00,6.6
6087,2016-01-21 19:30:00,Taiwan,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,3.88
6088,2016-01-21 23:00:00,Malaysia,Unemployment Rate,Unemployment Rate,2015-12-01 00:00:00,3.2
6089,2016-01-25 03:00:00,Russia,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,5.8
6090,2016-01-25 09:00:00,Mexico,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,4.37
6092,2016-01-26 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,9.8
6093,2016-01-27 02:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Dec),2015-12-01 00:00:00,9.4
6094,2016-01-27 21:30:00,Singapore,Unemployment Rate,Unemployment Rate (Q4),2015-10-01 00:00:00,1.9
6095,2016-01-28 03:00:00,Spain,Unemployment Rate,Spanish Unemployment Rate (Q4),2015-10-01 00:00:00,20.9
6096,2016-01-28 03:00:00,Denmark,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,3.7
6097,2016-01-28 03:00:00,Hungary,Unemployment Rate,Quarterly Unemployment Rate (Dec),2015-12-01 00:00:00,6.2
6098,2016-01-28 03:30:00,Sweden,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,6.7
6099,2016-01-28 06:00:00,Brazil,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,6.9
6100,2016-01-28 18:30:00,Japan,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,3.3
6102,2016-01-29 07:00:00,Chile,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,5.8
6103,2016-01-29 12:00:00,Colombia,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,8.6
6105,2016-01-31 06:00:00,Israel,Unemployment Rate,Quarterly Unemployment Rate (Q4),2015-10-01 00:00:00,5.3
6106,2016-02-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Jan),2016-01-01 00:00:00,10.9
6107,2016-02-02 03:55:00,Germany,Unemployment Rate,German Unemployment Rate (Jan),2016-01-01 00:00:00,6.2
6108,2016-02-02 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Dec),2015-12-01 00:00:00,11.4
6109,2016-02-02 05:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,10.4
6110,2016-02-02 16:45:00,New Zealand,Unemployment Rate,Unemployment Rate (Q4),2015-10-01 00:00:00,5.3
6111,2016-02-03 04:00:00,Norway,Unemployment Rate,Unemployment Rate (Nov),2015-11-01 00:00:00,4.6
6113,2016-02-05 08:30:00,United States,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,4.9
6114,2016-02-05 08:30:00,Canada,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,7.2
6115,2016-02-08 03:00:00,Czechia,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,6.4
6117,2016-02-09 01:45:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Jan),2016-01-01 00:00:00,3.4
6118,2016-02-10 06:00:00,Portugal,Unemployment Rate,Portuguese Unemployment Rate (Q4),2015-10-01 00:00:00,12.2
6119,2016-02-11 02:00:00,Sweden,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,8.0
6120,2016-02-11 05:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Nov),2015-11-01 00:00:00,24.6
6121,2016-02-15 08:00:00,Peru,Unemployment Rate,Unemployment Rate,2016-01-01 00:00:00,6.6
6122,2016-02-16 18:00:00,Korea,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,3.5
6123,2016-02-16 23:00:00,Malaysia,Unemployment Rate,Unemployment Rate,2016-01-01 00:00:00,3.3
6124,2016-02-17 04:30:00,United Kingdom,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,5.1
6125,2016-02-17 19:30:00,Australia,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,6.0
6126,2016-02-18 01:30:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Jan),2016-01-01 00:00:00,6.5
6127,2016-02-18 08:00:00,Russia,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,5.8
6128,2016-02-19 03:30:00,Sweden,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,7.5
6129,2016-02-23 02:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Jan),2016-01-01 00:00:00,9.4
6130,2016-02-23 03:30:00,Hong Kong,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,3.3
6131,2016-02-23 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,10.3
6132,2016-02-24 04:00:00,Norway,Unemployment Rate,Unemployment Rate (Dec),2015-12-01 00:00:00,4.5
6133,2016-02-24 19:30:00,Taiwan,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,3.91
6134,2016-02-25 06:00:00,South Africa,Unemployment Rate,Unemployment Rate (Q4),2015-10-01 00:00:00,24.5
6135,2016-02-25 07:00:00,Brazil,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,7.6
6136,2016-02-26 03:00:00,Hungary,Unemployment Rate,Quarterly Unemployment Rate (Jan),2016-01-01 00:00:00,6.2
6138,2016-02-26 09:00:00,Mexico,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,4.26
6140,2016-02-29 03:00:00,Denmark,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,4.4
6141,2016-02-29 07:00:00,Chile,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,5.8
6142,2016-02-29 10:00:00,Colombia,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,11.9
6144,2016-02-29 18:30:00,Japan,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,3.2
6145,2016-03-01 03:55:00,Germany,Unemployment Rate,German Unemployment Rate (Feb),2016-02-01 00:00:00,6.2
6146,2016-03-01 04:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Jan),2016-01-01 00:00:00,11.5
6147,2016-03-01 04:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Feb),2016-02-01 00:00:00,10.4
6148,2016-03-01 05:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,10.3
6149,2016-03-03 01:30:00,France,Unemployment Rate,French Unemployment Rate (Q4),2015-10-01 00:00:00,10.3
6151,2016-03-04 08:30:00,United States,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,4.9
6153,2016-03-08 01:45:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Feb),2016-02-01 00:00:00,3.4
6154,2016-03-08 03:00:00,Czechia,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,6.3
6155,2016-03-10 02:00:00,Sweden,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,7.9
6156,2016-03-10 04:00:00,Italy,Unemployment Rate,Italian Quarterly Unemployment Rate,2016-02-01 00:00:00,11.5
6157,2016-03-10 05:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Dec),2016-12-01 00:00:00,24.0
6158,2016-03-11 08:30:00,Canada,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,7.3
6159,2016-03-14 21:30:00,Singapore,Unemployment Rate,Unemployment Rate (Q4),2015-10-01 00:00:00,1.9
6160,2016-03-15 11:00:00,Peru,Unemployment Rate,Unemployment Rate,2016-02-01 00:00:00,6.9
6161,2016-03-15 18:00:00,Korea,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,4.1
6162,2016-03-16 04:30:00,United Kingdom,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,5.1
6163,2016-03-16 19:30:00,Australia,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,5.8
6164,2016-03-17 01:30:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Feb),2016-02-01 00:00:00,6.5
6165,2016-03-17 03:30:00,Sweden,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,7.6
6166,2016-03-17 03:30:00,Hong Kong,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,3.3
6167,2016-03-17 05:00:00,Greece,Unemployment Rate,Greek Quarterly Unemployment Rate (Q4),2015-10-01 00:00:00,24.4
6169,2016-03-21 08:00:00,Russia,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,5.8
6170,2016-03-21 19:30:00,Taiwan,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,3.94
6171,2016-03-22 02:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Feb),2016-02-01 00:00:00,9.2
6172,2016-03-23 04:00:00,Poland,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,10.3
6173,2016-03-23 07:00:00,Brazil,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,8.2
6174,2016-03-24 23:00:00,Malaysia,Unemployment Rate,Unemployment Rate,2016-02-01 00:00:00,3.4
6175,2016-03-28 18:30:00,Japan,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,3.3
6176,2016-03-29 02:00:00,Hungary,Unemployment Rate,Quarterly Unemployment Rate (Feb),2016-02-01 00:00:00,6.1
6177,2016-03-30 03:00:00,Norway,Unemployment Rate,Unemployment Rate (Jan),2016-01-01 00:00:00,4.8
6178,2016-03-30 09:00:00,Mexico,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,4.3
6180,2016-03-31 02:55:00,Germany,Unemployment Rate,German Unemployment Rate (Mar),2016-03-01 00:00:00,6.2
6181,2016-03-31 07:00:00,Chile,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,5.9
6182,2016-03-31 12:00:00,Colombia,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,10.0
6184,2016-04-01 02:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Mar),2016-03-01 00:00:00,9.4
6185,2016-04-01 03:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Feb),2016-02-01 00:00:00,11.7
6187,2016-04-01 07:30:00,United States,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,5.0
6188,2016-04-04 02:00:00,Denmark,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,3.5
6189,2016-04-04 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,10.3
6190,2016-04-07 04:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Jan),2016-01-01 00:00:00,24.4
6192,2016-04-08 00:45:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Mar),2016-03-01 00:00:00,3.5
6193,2016-04-08 02:00:00,Czechia,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,6.1
6194,2016-04-08 07:30:00,Canada,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,7.1
6195,2016-04-12 01:00:00,Sweden,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,7.8
6196,2016-04-13 20:30:00,Australia,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,5.7
6197,2016-04-14 18:00:00,Korea,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,3.8
6198,2016-04-15 11:00:00,Peru,Unemployment Rate,Unemployment Rate,2016-03-01 00:00:00,7.2
6199,2016-04-19 03:30:00,Hong Kong,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,3.4
6200,2016-04-19 08:00:00,Russia,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,6.0
6201,2016-04-20 03:30:00,United Kingdom,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,5.1
6202,2016-04-21 00:30:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Mar),2016-03-01 00:00:00,6.4
6203,2016-04-21 05:00:00,Israel,Unemployment Rate,Quarterly Unemployment Rate (Q1),2016-01-01 00:00:00,5.3
6204,2016-04-21 19:30:00,Taiwan,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,3.92
6205,2016-04-24 23:00:00,Malaysia,Unemployment Rate,Unemployment Rate,2016-03-01 00:00:00,3.4
6206,2016-04-25 02:30:00,Sweden,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,7.7
6207,2016-04-25 03:00:00,Poland,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,10.0
6208,2016-04-26 01:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Mar),2016-03-01 00:00:00,9.2
6209,2016-04-27 08:00:00,Mexico,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,4.2
6211,2016-04-27 18:30:00,Japan,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,3.2
6212,2016-04-27 21:30:00,Singapore,Unemployment Rate,Unemployment Rate (Q1),2016-01-01 00:00:00,1.9
6213,2016-04-28 02:00:00,Spain,Unemployment Rate,Spanish Unemployment Rate (Q1),2016-01-01 00:00:00,21.0
6214,2016-04-28 02:00:00,Hungary,Unemployment Rate,Quarterly Unemployment Rate (Mar),2016-03-01 00:00:00,6.0
6215,2016-04-28 02:55:00,Germany,Unemployment Rate,German Unemployment Rate (Apr),2016-04-01 00:00:00,6.2
6216,2016-04-28 03:00:00,Norway,Unemployment Rate,Unemployment Rate (Feb),2016-02-01 00:00:00,4.6
6218,2016-04-29 02:00:00,Denmark,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,3.4
6219,2016-04-29 03:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Mar),2016-03-01 00:00:00,11.4
6220,2016-04-29 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,10.2
6221,2016-04-29 07:30:00,Brazil,Unemployment Rate,Unemployment Rate,2016-04-01 00:00:00,10.9
6222,2016-04-29 08:00:00,Chile,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,6.3
6223,2016-04-29 12:00:00,Colombia,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,10.1
6225,2016-05-02 02:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (Apr),2016-04-01 00:00:00,9.1
6226,2016-05-03 17:45:00,New Zealand,Unemployment Rate,Unemployment Rate (Q1),2016-01-01 00:00:00,5.7
6228,2016-05-06 07:30:00,United States,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,5.0
6229,2016-05-06 07:30:00,Canada,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,7.1
6230,2016-05-09 02:00:00,Czechia,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,5.7
6231,2016-05-09 04:30:00,South Africa,Unemployment Rate,Unemployment Rate (Q1),2016-01-01 00:00:00,26.7
6233,2016-05-10 00:45:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (Apr),2016-04-01 00:00:00,3.5
6234,2016-05-10 18:00:00,Korea,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,3.7
6235,2016-05-11 06:00:00,Portugal,Unemployment Rate,Portuguese Unemployment Rate (Q1),2016-01-01 00:00:00,12.4
6236,2016-05-11 23:00:00,Malaysia,Unemployment Rate,Unemployment Rate,2016-04-01 00:00:00,3.5
6237,2016-05-12 01:00:00,Sweden,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,7.5
6238,2016-05-12 04:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Feb),2016-02-01 00:00:00,24.2
6239,2016-05-16 11:00:00,Peru,Unemployment Rate,Unemployment Rate,2016-04-01 00:00:00,7.0
6240,2016-05-17 03:30:00,Hong Kong,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,3.4
6241,2016-05-18 03:30:00,United Kingdom,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,5.1
6242,2016-05-18 20:30:00,Australia,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,5.7
6243,2016-05-19 00:30:00,France,Unemployment Rate,French Unemployment Rate (Q1),2016-01-01 00:00:00,10.2
6244,2016-05-19 00:30:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (Apr),2016-04-01 00:00:00,6.4
6245,2016-05-22 19:30:00,Taiwan,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,3.97
6246,2016-05-23 08:00:00,Russia,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,5.9
6247,2016-05-24 01:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (Apr),2016-04-01 00:00:00,9.1
6248,2016-05-24 02:30:00,Sweden,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,7.3
6249,2016-05-25 03:00:00,Poland,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,9.5
6250,2016-05-26 02:00:00,Hungary,Unemployment Rate,Quarterly Unemployment Rate (Apr),2016-04-01 00:00:00,5.8
6251,2016-05-27 08:00:00,Mexico,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,3.9
6253,2016-05-30 03:00:00,Norway,Unemployment Rate,Unemployment Rate (Mar),2016-03-01 00:00:00,4.7
6254,2016-05-30 18:30:00,Japan,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,3.2
6255,2016-05-31 02:00:00,Denmark,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,3.5
6256,2016-05-31 02:55:00,Germany,Unemployment Rate,German Unemployment Rate (May),2016-05-01 00:00:00,6.1
6257,2016-05-31 03:00:00,Italy,Unemployment Rate,Italian Monthly Unemployment Rate (Apr),2016-04-01 00:00:00,11.7
6258,2016-05-31 04:00:00,Eurozone,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,10.2
6259,2016-05-31 07:00:00,Brazil,Unemployment Rate,Unemployment Rate,2016-05-01 00:00:00,11.2
6260,2016-05-31 08:00:00,Chile,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,6.4
6261,2016-05-31 12:00:00,Colombia,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,9.0
6263,2016-06-01 02:00:00,Austria,Unemployment Rate,Austrian Unemployment Rate (May),2016-05-01 00:00:00,8.6
6266,2016-06-03 07:30:00,United States,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,4.7
6267,2016-06-08 02:00:00,Czechia,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,5.4
6269,2016-06-09 00:45:00,Switzerland,Unemployment Rate,Unemployment Rate s.a. (May),2016-05-01 00:00:00,3.5
6270,2016-06-09 03:00:00,Italy,Unemployment Rate,Italian Quarterly Unemployment Rate,2016-05-01 00:00:00,11.6
6271,2016-06-09 04:00:00,Greece,Unemployment Rate,Greek Unemployment Rate (Mar),2016-03-01 00:00:00,24.1
6272,2016-06-10 07:30:00,Canada,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,6.9
6273,2016-06-12 21:30:00,Singapore,Unemployment Rate,Unemployment Rate (Q1),2016-01-01 00:00:00,1.9
6274,2016-06-13 01:00:00,Sweden,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,7.3
6275,2016-06-14 18:00:00,Korea,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,3.7
6276,2016-06-15 03:30:00,United Kingdom,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,5.0
6277,2016-06-15 11:00:00,Peru,Unemployment Rate,Unemployment Rate,2016-05-01 00:00:00,7.1
6278,2016-06-15 20:30:00,Australia,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,5.7
6279,2016-06-16 00:30:00,Netherlands,Unemployment Rate,Dutch Unemployment Rate (May),2016-05-01 00:00:00,6.3
6280,2016-06-16 03:30:00,Hong Kong,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,3.4
6281,2016-06-16 04:00:00,Greece,Unemployment Rate,Greek Quarterly Unemployment Rate (Q1),2016-01-01 00:00:00,24.9
6282,2016-06-20 08:00:00,Russia,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,5.6
6283,2016-06-21 01:00:00,Finland,Unemployment Rate,Finnish Unemployment Rate (May),2016-05-01 00:00:00,8.9
6284,2016-06-21 19:30:00,Taiwan,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,3.96
6285,2016-06-22 02:30:00,Sweden,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,7.6
6286,2016-06-22 03:00:00,Norway,Unemployment Rate,Unemployment Rate (Apr),2016-04-01 00:00:00,4.6
6287,2016-06-23 03:00:00,Poland,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,9.1
6288,2016-06-23 23:00:00,Malaysia,Unemployment Rate,Unemployment Rate,2016-05-01 00:00:00,3.6
6289,2016-06-28 02:00:00,Hungary,Unemployment Rate,Quarterly Unemployment Rate (May),2016-05-01 00:00:00,5.5
6290,2016-06-28 08:00:00,Mexico,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,4.0
6292,2016-06-29 07:00:00,Brazil,Unemployment Rate,Unemployment Rate,2016-06-01 00:00:00,11.2
6293,2016-06-30 02:00:00,Denmark,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,3.5
6294,2016-06-30 02:55:00,Germany,Unemployment Rate,German Unemployment Rate (Jun),2016-06-01 00:00:00,6.1
6295,2016-06-30 08:00:00,Chile,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,6.8
6296,2016-06-30 10:00:00,Colombia,Unemployment Rate,Unemployment Rate (May),2016-05-01 00:00:00,8.8
